2001-07-29;7;2001;29;July;Sunday
2001-07-30;7;2001;30;July;Monday
2001-07-31;7;2001;31;July;Tuesday
2001-08-01;8;2001;1;August;Wednesday
2001-08-02;8;2001;2;August;Thursday
2001-08-03;8;2001;3;August;Friday
2001-08-04;8;2001;4;August;Saturday
2001-08-05;8;2001;5;August;Sunday
2001-08-06;8;2001;6;August;Monday
2001-08-07;8;2001;7;August;Tuesday
2001-08-08;8;2001;8;August;Wednesday
2001-08-09;8;2001;9;August;Thursday
2001-08-10;8;2001;10;August;Friday
2001-08-11;8;2001;11;August;Saturday
2001-08-12;8;2001;12;August;Sunday
2001-08-13;8;2001;13;August;Monday
2001-08-14;8;2001;14;August;Tuesday
2001-08-15;8;2001;15;August;Wednesday
2001-08-16;8;2001;16;August;Thursday
2001-08-17;8;2001;17;August;Friday
2001-08-18;8;2001;18;August;Saturday
2001-08-19;8;2001;19;August;Sunday
2001-08-20;8;2001;20;August;Monday
2001-08-21;8;2001;21;August;Tuesday
2001-08-22;8;2001;22;August;Wednesday
2001-08-23;8;2001;23;August;Thursday
2001-08-24;8;2001;24;August;Friday
2001-08-25;8;2001;25;August;Saturday
2001-08-26;8;2001;26;August;Sunday
2001-08-27;8;2001;27;August;Monday
2001-08-28;8;2001;28;August;Tuesday
2001-08-29;8;2001;29;August;Wednesday
2001-08-30;8;2001;30;August;Thursday
2001-08-31;8;2001;31;August;Friday
2001-09-01;9;2001;1;September;Saturday
2001-09-02;9;2001;2;September;Sunday
2001-09-03;9;2001;3;September;Monday
2001-09-04;9;2001;4;September;Tuesday
2001-09-05;9;2001;5;September;Wednesday
2001-09-06;9;2001;6;September;Thursday
2001-09-07;9;2001;7;September;Friday
2001-09-08;9;2001;8;September;Saturday
2001-09-09;9;2001;9;September;Sunday
2001-09-10;9;2001;10;September;Monday
2001-09-11;9;2001;11;September;Tuesday
2001-09-12;9;2001;12;September;Wednesday
2001-09-13;9;2001;13;September;Thursday
2001-09-14;9;2001;14;September;Friday
